lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
546247				a:co	elder brother	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	31			0
546248	bIndic			a:dɔ	ginger	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	32			 1
546249	bIndic			a:dər	respect	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	33			 2
546250	bIndic			a:dət	habit	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	34			 3
546251	bIndic			a:ga:s, aga:s	sky	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	35			 4
546253				a:ka	stool	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	37			0
546252				a:ka khyər-	defecate	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	36			0
546254	bIndic			a:khiri	last	adv.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	38			 5
546255	bIndic			a:ləN	spice	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	39			 6
546257	bIndic			a:m	mango	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	41			 7
546256				a:ma	mother	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	40			0
546258				a:na	father's sister	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	42			0
546259				a:pa	father	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	43			0
546260	bIndic			a:ra:m	comfort, rest	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	44			 8
546262	bIndic			a:s	hope	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	46			 9
546261				a:s lə-	hope (a:s)	vi.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	45			0
546263				a:ta	elder sister, husband's elder brother's wife	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	47			0
546264	bIndic			a:Th, a:T	eight	num.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	48			 10
546265	bIndic			a:wa:j	call, sound	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	49			 11
546266	bIndic			a:ŋəN	courtyard	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	50			 12
546229				aca	father's mother	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	13			0
546230	bIndic			acha	good, O.K. etc.	adj.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	14			 13
546231	bIndic			achi ba:t	good thing, good talk, used as a phrase	adj+n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	15			 14
546232				aji	once again, more than	adv.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	16			0
546234				akto	door, entrance	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	18			0
546233				akto phwər-	open the door	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	17			0
546235				aku	father's younger brother, mother's younger sister's husband	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	19			0
546236				alu	in, inside	pp.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	20			0
546237				amca	path, way, road	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	21			0
546239				an	sound, voice	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	23			0
546238				anwa:u	shepherd	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	22			0
546240	bIndic			aphi	reflexive pronoun, himself, oneself		2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	24			 15
546241				apu	breast	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	25			0
546242	bIndic			arsi	mirror	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	26			 16
546243	bIndic			aRək-	cry	vi.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	27			 17
546244				asɛŋɔ	difficult	adj.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	28			 18
546246				aŋ	snow	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	30			0
546245				aŋ rha-	snow	vi.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	29			0
546292				ba- bar-	bring	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	76			0
546293				ba:ba	younger brother or sister	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	77			0
546294	bIndic			ba:bu	father (address term)	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	78			 19
546295	bIndic			ba:churu	calf	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	79			 20
546296	bIndic			ba:dəw	cloud	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	80			 21
546298	bIndic			ba:g	tiger	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	82			 22
546297				ba:gya	two days after tomorrow	adv.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	81			0
546299	bIndic			ba:j-,	play a musical instrument	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	83			 23
546300				ba:lu	lamb	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	84			0
546304	bIndic			ba:R	fence	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	88			 24
546305	bIndic			ba:R	flood	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	89			 25
546302	bIndic			ba:Re	shoemaker	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	86			 26
546303	bIndic			ba:Rɔ	garden	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	87			 27
546306	bIndic			ba:s	smell	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	90			 28
546307	bIndic			ba:wo	sand	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	91			 29
546301	bIndic			ba:ŋɔ̃	left side	adj.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	85			 30
546308				bag	tear	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	92			0
546309	bIndic			baki	remainder, balance	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	93			 31
546311	bIndic			barkha	rain	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	95			 32
546310				barkha rha-	get rain	vi.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	94			0
546287	bIndic			bãc-	read	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	71			 33
546288	bIndic			bãdər	monkey	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	72			 34
546289	bIndic			bãj	childless woman	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	73			 35
546290	bIndic			bãs	bamboo	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	74			 36
546291	bIndic			bãT-	distribute	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	75			 37
546312	bIndic			behəd	too much	adv.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	96			 38
546313	bIndic			beka:r	useless	adj.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	97			 39
546315	bIndic			bet	stick, cane	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	99			 40
546373	bIndic			bha:i	brother	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	157			 41
546374	bIndic			bha:j-	run, go away	vi.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	158			 42
546377	bIndic			bha:N	hemp	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	161			 43
546375	bIndic			bha:Nja	sister's son	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	159			 44
546376	bIndic			bha:Nji	sister's daughter	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	160			 45
546378	bIndic			bha:p	steam	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	162			 46
546379	bIndic			bha:ri	heavy	adj.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	163			 47
546380				bhalaŋ	generic term used for cows, bulls.	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	164			0
546381	bIndic			bhaT	Garhwali brahmin clan name		2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	165			 48
546383	bIndic			bhed	secret	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	167			 49
546384	bIndic			bhej-,	send	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	168			 50
546386	bIndic			bhi:j-	get wet	vi.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	170			 51
546387	bIndic			bhija:-	make wet	vt.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	171			 52
546388	bIndic			bhiti	wall	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	172			 53
546391				bhori	clan name	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	175			0
546401	bIndic			bhu	snake, insect	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	185			 54
546395	bIndic			bhu:j	birch tree	n.	2113	Rongpo	20	2.1.1	Western Himalayish	Sharma 2003	SRS-TBLUP	179			 55
