lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
387737			5:m,5:bChinese,5:m	(lă²¹) tshen⁵⁵ mun²¹	ten million	num	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0830.30	9.9	Numbers and numeric expression	0
387633				(lă²¹) tshe⁵¹ mun²¹	one hundred thousand	num	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0828.30	9.9	Numbers and numeric expression	0
387686				(lă²¹) ʃo⁵¹ mun²¹	million	num	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0829.30	9.9	Numbers and numeric expression	0
349539	2059,286			am⁵¹thaŋ⁵⁵	chin	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0088.30	1.2.5.3	Chin	0
375217			5:bChinese	an⁵⁵tse²¹	saddle	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0588.30	5.14	Husbandry	0
415239				ap²¹pji²¹to̱²¹	deposit / leave with	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1408.30	10.1.1	Prepositions	0
374709				ap⁵⁵	needle	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0578.30	5.1	Waste products	0
357420				au⁵¹mo⁵⁵	aunt <mother's brother's wife>	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0239.30	1.5.3.2	Five	0
357805				au⁵¹mo⁵⁵	mother-in-law	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0246.30	4.7.4	Related by marriage	0
381498				a²¹jam⁵¹	side	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0709.30	1.4.5	Sides	0
381980				a²¹jam⁵¹ma⁵⁵	edge / rim / margin	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0718.30	9.2.7	Extent	0
347983				a²¹jo²¹mji²¹xə²¹	coal	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0058.30	3.2.4	Elements, metals, alloys	0
407970				ă²¹keʔ²¹keʔ²¹	hiccup	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1244.30	1.8.3.5	Hiccup	0
381820				a²¹khau⁵¹	inside	n/adv	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0715.30	9.2.5	Amid	0
385437				a²¹khui⁵¹	present, the (time)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.30	5.8	Religion	0
391153				a²¹khu⁵⁵	while, a	adv	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0909.30	9.1.4	Times of Day	0
379933				a²¹kja̱ŋ⁵¹	temper	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0679.30	8.3	Psychological verbs	0
395780				a²¹ko̱m⁵¹	empty	adj	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0985.30	7.1.2.1	Quantity - general	0
378154				a²¹lo⁵¹	painting	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0645.30	5.8	Religion	0
383490				a²¹man⁵¹	yesterday evening / last night	n/adv	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0747.30	9.1.4	Times of Day	0
365755	p,2463			a²¹mji²¹	seed	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0405.30	3.1.4	Seeds and flowers, nuts	0
373082				a²¹mji̱²¹	lid / cover	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0547.30	5.1	Waste products	0
379822				a²¹mu⁵¹	matter / affair	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0677.30	8.1	Abstract Entities	0
385386				a²¹na̱m²¹	ancient times, in	adv	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0784.30	9.1.5	Other Intervals	0
365856				a²¹na̱m⁵¹	ear / spike	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0407.30	1.2.7	Ear	0
395680				a²¹nik²¹	shallow	adj	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0983.30	7.1.5.3	Position - high/low	0
